id,marca,modelo,precio,almacenamiento,tipo_almacenamiento,ram,procesador,generacion_procesador,estado,tienda,anio,sistema_operativo,pantalla,tipo,rating,stock
5628,Acer,Spin,827.55,1024,SSD,16,Intel i5-788,7,Nuevo,Walmart,2022,Windows,21.6,Laptop,4.6,23
5629,Dell,Latitude,1186.77,2048,SSD,8,AMD Ryzen 7 5xxx,5,Nuevo,Walmart,2020,Windows,15.6,Laptop,4.4,32
5630,Acer,Swift,548.89,256,SSD,4,Intel i5-331,3,Nuevo,BestBuy,2018,macOS,16.4,Laptop,5.0,21
5631,Apple,Mac Studio,1567.34,1024,SSD,16,Intel i5-360,3,Nuevo,Frys,2018,macOS,26.5,Laptop,,5
5632,Apple,Mac Pro,1599.79,2048,SSD,8,AMD Ryzen 5 3xxx,3,Nuevo,Frys,2018,macOS,13.5,Laptop,4.4,48
5633,Samsung,Galaxy Book Pro,1391.78,512,SSD,16,Intel i5-631,6,Nuevo,BestBuy,2021,macOS,,Desktop,3.0,6
5634,Apple,MacBook Pro,1868.12,512,SSD,16,Intel i5-849,8,Nuevo,MicroCenter,2023,macOS,19.9,All-in-One,3.4,25
5635,Razer,Blade 14,1576.05,512,HDD,16,AMD Ryzen 5 2xxx,2,Usado,Newegg,2017,Windows,25.2,Laptop,4.3,3
5636,HP,Omen,931.21,256,HDD,8,Intel i5-37,0,Nuevo,B&H,2015,macOS,14.6,Laptop,4.4,50
5637,Asus,VivoBook,633.24,256,SSD,64,Intel i7-827,8,Usado,MicroCenter,2023,Windows,23.8,Laptop,3.3,1
5638,Acer,Aspire,902.35,256,SSD,16,AMD Ryzen 9 4xxx,4,Nuevo,MicroCenter,2019,Windows,21.5,Laptop,,40
5639,Dell,Inspiron,713.93,512,SSD,8,AMD Ryzen 7 0xxx,0,Nuevo,Amazon,2015,macOS,14.0,Laptop,,28
5640,Toshiba,Tecra,557.78,4096,HDD,16,Intel i7-57,0,Nuevo,B&H,2015,Windows,26.4,Laptop,4.9,23
5641,Toshiba,Portege,486.08,1024,SSD,16,AMD Ryzen 7 5xxx,5,Usado,Amazon,2020,Linux,,Desktop,4.3,2
5642,MSI,Raider,1135.21,512,SSD,16,Intel i7-183,1,Nuevo,Walmart,2016,Windows,17.9,Laptop,4.1,50
5643,MSI,Stealth,454.33,256,SSD,8,Intel i7-13,0,Usado,Amazon,2015,Windows,,Desktop,3.6,2
5644,Lenovo,IdeaPad,754.67,256,SSD,8,Intel i5-191,1,Nuevo,BestBuy,2016,Windows,25.5,Laptop,4.9,13
5645,LG,UltraPC,575.85,128,SSD,16,AMD Ryzen 7 0xxx,0,Usado,Target,2015,Windows,,Desktop,4.4,10
5646,LG,UltraPC,670.21,256,HDD,8,Intel i7-15,0,Nuevo,Newegg,2015,Windows,13.1,Laptop,4.8,30
5647,Dell,Precision,754.62,1024,SSD,8,Intel i5-317,3,Nuevo,Target,2018,macOS,12.1,Laptop,4.2,30
5648,Dell,Precision,984.68,512,SSD,32,Intel i5-734,7,Certificado,B&H,2022,Windows,15.5,Laptop,3.7,3
5649,Microsoft,Surface Laptop,1255.11,512,HDD,32,AMD Ryzen 7 5xxx,5,Nuevo,Amazon,2020,Windows,,Desktop,4.7,36
5650,Razer,Blade Pro,1898.62,512,SSD,16,AMD Ryzen 9 7xxx,7,Usado,Target,2022,macOS,22.0,Laptop,3.2,10
5651,Samsung,Galaxy Book Pro,1127.23,512,SSD,8,Intel i9-329,3,Nuevo,MicroCenter,2018,Windows,21.0,Laptop,3.3,13
5652,Razer,Blade 14,2448.5,512,SSD,8,Intel i9-858,8,Nuevo,Walmart,2023,Windows,,Desktop,4.3,19
5653,Lenovo,Legion,1355.69,512,SSD,8,AMD Ryzen 9 6xxx,6,Nuevo,Walmart,2021,Windows,20.5,Laptop,3.8,14
5654,Razer,Blade Pro,600.82,256,SSD,8,Intel i5-321,3,Usado,Walmart,2018,Windows,,Desktop,4.8,5
5655,Apple,MacBook Air,1820.83,512,SSD,16,Intel i7-502,5,Nuevo,MicroCenter,2020,macOS,,Desktop,4.3,3
5656,Lenovo,Legion,808.31,512,HDD,16,Intel i9-209,2,Nuevo,Walmart,2017,Windows,14.6,Laptop,4.5,32
5657,Asus,ProArt,667.95,128,SSD,8,Intel i5-247,2,Nuevo,Newegg,2017,Windows,,Desktop,4.4,5
5658,Apple,Mac Studio,647.5,4096,SSD,8,Intel i7-550,5,Certificado,B&H,2020,macOS,15.7,Laptop,,6
5659,Apple,MacBook Pro,869.39,256,SSD,4,Intel i9-195,1,Usado,Newegg,2016,macOS,14.7,Laptop,3.6,8
5660,Microsoft,Surface Studio,1799.95,2048,HDD,16,AMD Ryzen 5 7xxx,7,Nuevo,MicroCenter,2022,Windows,15.3,Laptop,3.4,16
5661,Apple,Mac mini,1347.16,256,SSD,8,AMD Ryzen 9 6xxx,6,Nuevo,MicroCenter,2021,macOS,,Desktop,3.3,2
5662,Toshiba,Satellite,665.16,1024,SSD,8,Intel i9-839,8,Certificado,Target,2023,macOS,14.9,Laptop,4.0,5
5663,Toshiba,Tecra,745.72,128,SSD,16,Intel i7-130,1,Nuevo,MicroCenter,2016,Windows,,Desktop,4.8,31
5664,LG,Gram,980.17,512,HDD,8,Intel i7-136,1,Nuevo,Walmart,2016,Windows,22.1,Laptop,3.4,29
5665,HP,EliteBook,772.89,512,SSD,16,Intel i7-29,0,Usado,Amazon,2015,Windows,,Desktop,3.9,2
5666,LG,UltraFine,1231.69,1024,HDD,64,Intel i5-474,4,Nuevo,Amazon,2019,Windows,,Desktop,3.1,17
5667,LG,Gram,1619.05,4096,SSD,32,Intel i9-508,5,Nuevo,MicroCenter,2020,Windows,,Desktop,3.5,23
5668,Lenovo,Yoga,732.67,512,SSD,16,AMD Ryzen 5 7xxx,7,Nuevo,MicroCenter,2022,Windows,13.0,Laptop,3.4,40
5669,Toshiba,Tecra,644.38,512,SSD,4,AMD Ryzen 9 1xxx,1,Usado,MicroCenter,2016,Windows,22.1,Laptop,4.3,1
5670,Toshiba,Tecra,807.27,256,HDD,16,AMD Ryzen 9 8xxx,8,Nuevo,B&H,2023,Windows,26.0,Laptop,4.3,34
5671,LG,UltraPC,1334.16,128,SSD,16,Intel i5-172,1,Nuevo,Target,2016,macOS,16.6,Laptop,5.0,49
5672,Lenovo,Yoga,752.4,256,SSD,16,Intel i5-356,3,Nuevo,B&H,2018,Windows,12.0,Laptop,4.9,39
5673,Asus,VivoBook,692.93,512,SSD,32,Intel i7-694,6,Nuevo,Walmart,2021,Windows,13.6,All-in-One,4.0,16
5674,MSI,Stealth,643.38,2048,HDD,8,Intel i7-827,8,Usado,BestBuy,2023,Windows,,Desktop,4.7,1
5675,MSI,Raider,1172.78,256,SSD,16,Intel i9-543,5,Nuevo,Frys,2020,Linux,19.8,Laptop,4.9,8
5676,Razer,Blade Pro,967.03,1024,SSD,8,AMD Ryzen 7 0xxx,0,Nuevo,Target,2015,macOS,16.2,Laptop,4.4,26
5677,Lenovo,ThinkPad,1178.52,256,SSD,16,Intel i9-395,3,Nuevo,MicroCenter,2018,Windows,21.8,Laptop,4.4,28
5678,Microsoft,Surface Laptop,1325.28,256,SSD,16,AMD Ryzen 9 0xxx,0,Nuevo,Walmart,2015,Windows,17.5,Laptop,3.3,2
5679,Razer,Blade 17,1850.27,1024,SSD,16,AMD Ryzen 5 5xxx,5,Nuevo,Walmart,2020,Windows,15.3,Laptop,4.0,40
5680,Samsung,Galaxy Book Pro,906.73,128,SSD,32,Intel i5-372,3,Nuevo,Amazon,2018,Windows,24.3,Laptop,4.6,32
5681,Razer,Blade Pro,1738.5,1024,HDD,16,Intel i7-66,0,Nuevo,BestBuy,2015,Windows,25.2,Laptop,4.9,27
5682,Acer,Swift,1060.57,1024,SSD,32,Intel i9-732,7,Nuevo,BestBuy,2022,macOS,23.4,Laptop,4.4,18
5683,MSI,Summit,1710.73,128,HDD,32,Intel i5-375,3,Nuevo,B&H,2018,Windows,13.5,All-in-One,3.3,50
5684,LG,UltraPC,1318.73,512,HDD,8,AMD Ryzen 5 8xxx,8,Nuevo,Newegg,2023,Windows,12.5,Laptop,3.2,43
5685,HP,Pavilion,796.02,128,SSD,16,AMD Ryzen 7 5xxx,5,Nuevo,Walmart,2020,Windows,20.1,Laptop,3.6,10
5686,HP,Envy,562.89,2048,SSD,8,Intel i5-160,1,Nuevo,BestBuy,2016,macOS,,Desktop,,13
5687,Apple,MacBook Pro,1013.67,2048,SSD,8,AMD Ryzen 5 2xxx,2,Nuevo,Newegg,2017,macOS,,Desktop,,32
5688,Apple,Mac Studio,1200.96,1024,SSD,16,Intel i7-194,1,Usado,Amazon,2016,macOS,13.2,All-in-One,4.1,9
5689,Apple,Mac Pro,652.63,256,SSD,8,Intel i9-326,3,Usado,Amazon,2018,macOS,13.4,Laptop,4.2,2
5690,Samsung,Galaxy Book,849.96,1024,SSD,8,Intel i7-344,3,Nuevo,BestBuy,2018,macOS,,Desktop,4.5,37
5691,Asus,VivoBook,335.05,256,SSD,8,AMD Ryzen 5 0xxx,0,Usado,B&H,2015,Windows,25.6,Laptop,4.4,9
5692,Asus,VivoBook,1237.42,512,HDD,8,Intel i5-773,7,Nuevo,Frys,2022,Windows,16.3,Laptop,4.0,35
5693,Razer,Blade 17,1293.4,512,SSD,16,Intel i5-28,0,Nuevo,Amazon,2015,Windows,19.7,Laptop,4.5,50
5694,Apple,Mac mini,1422.48,2048,SSD,8,Intel i9-267,2,Nuevo,Newegg,2017,macOS,,Desktop,3.6,11
5695,Lenovo,Yoga,965.32,2048,SSD,16,Intel i9-223,2,Nuevo,Target,2017,Windows,,Desktop,3.5,17
5696,HP,Envy,648.09,512,SSD,32,AMD Ryzen 9 7xxx,7,Usado,Newegg,2022,Windows,17.8,Laptop,3.4,10
5697,MSI,Raider,1066.43,256,HDD,16,Intel i5-460,4,Nuevo,B&H,2019,macOS,18.0,Laptop,4.1,33
5698,MSI,Stealth,1169.53,256,SSD,8,Intel i5-425,4,Nuevo,Newegg,2019,Windows,11.8,Laptop,3.9,23
5699,Microsoft,Surface Studio,1222.2,2048,SSD,16,AMD Ryzen 5 4xxx,4,Nuevo,MicroCenter,2019,Sin SO,22.0,Laptop,4.8,30
5700,Acer,Swift,758.35,512,SSD,16,AMD Ryzen 5 1xxx,1,Nuevo,Target,2016,Windows,11.5,Laptop,4.3,27
5701,Acer,ConceptD,314.87,256,HDD,64,AMD Ryzen 9 2xxx,2,Usado,MicroCenter,2017,Windows,12.2,All-in-One,4.3,7
5702,Razer,Blade 15,1206.15,128,SSD,8,AMD Ryzen 7 1xxx,1,Nuevo,Walmart,2016,Windows,16.9,Laptop,4.7,3
5703,Razer,Blade 14,1891.48,256,HDD,16,Intel i9-785,7,Nuevo,MicroCenter,2022,macOS,,Desktop,3.4,37
5704,Acer,Nitro,835.64,512,SSD,16,Intel i7-757,7,Nuevo,MicroCenter,2022,Sin SO,,Desktop,4.7,9
5705,Razer,Blade 15,1875.86,512,SSD,8,AMD Ryzen 7 5xxx,5,Nuevo,Amazon,2020,macOS,18.8,Laptop,4.8,50
5706,Asus,ExpertBook,921.82,512,SSD,32,Intel i5-35,0,Nuevo,MicroCenter,2015,Windows,,Desktop,3.3,5
5707,Razer,Blade 15,526.62,2048,SSD,16,Intel i9-88,0,Usado,MicroCenter,2015,macOS,,Desktop,3.4,5
5708,MSI,Prestige,1113.59,512,SSD,32,AMD Ryzen 7 7xxx,7,Usado,Walmart,2022,Windows,20.2,Laptop,3.9,5
5709,MSI,Raider,1079.48,2048,HDD,8,Intel i9-793,7,Nuevo,Walmart,2022,Windows,13.2,Laptop,4.0,20
5710,Apple,Mac mini,978.68,512,SSD,8,Intel i7-347,3,Usado,MicroCenter,2018,macOS,11.7,Laptop,4.4,9
5711,Asus,ROG,547.0,512,HDD,8,Intel i5-832,8,Usado,Amazon,2023,macOS,,Desktop,3.9,8
5712,LG,Gram,1361.63,256,SSD,16,AMD Ryzen 9 1xxx,1,Nuevo,BestBuy,2016,Windows,22.4,Laptop,3.8,19
5713,Microsoft,Surface Studio,1297.41,128,SSD,8,Intel i9-553,5,Nuevo,Frys,2020,macOS,11.5,Laptop,4.2,46
5714,Asus,ProArt,901.11,512,HDD,8,AMD Ryzen 9 1xxx,1,Nuevo,MicroCenter,2016,Windows,19.6,All-in-One,3.3,1
5715,LG,Gram,868.85,256,SSD,16,Intel i9-56,0,Nuevo,MicroCenter,2015,Windows,,Desktop,4.0,5
5716,Samsung,Galaxy Book,629.88,256,HDD,8,AMD Ryzen 5 2xxx,2,Usado,Newegg,2017,Windows,,Desktop,4.0,5
5717,Dell,Alienware,979.13,512,HDD,16,AMD Ryzen 7 3xxx,3,Nuevo,Target,2018,macOS,15.3,Laptop,4.7,31
5718,Toshiba,Tecra,635.67,2048,SSD,32,Intel i5-380,3,Nuevo,Frys,2018,Windows,26.8,All-in-One,3.6,26
5719,MSI,Creator,1696.96,256,SSD,32,Intel i5-299,2,Nuevo,MicroCenter,2017,Windows,,Desktop,4.3,40
5720,Apple,Mac Pro,835.62,512,SSD,16,AMD Ryzen 5 2xxx,2,Nuevo,MicroCenter,2017,macOS,,Desktop,3.3,34
5721,Microsoft,Surface Pro,1214.55,1024,HDD,32,Intel i5-416,4,Nuevo,Newegg,2019,macOS,12.7,Laptop,3.6,8
5722,Lenovo,ThinkBook,1119.41,256,SSD,8,Intel i5-504,5,Nuevo,B&H,2020,macOS,11.2,Laptop,4.0,39
5723,Samsung,Galaxy Book,501.95,1024,SSD,8,Intel i5-464,4,Usado,BestBuy,2019,Windows,16.8,Laptop,3.7,3
5724,Microsoft,Surface Studio,1092.06,512,HDD,16,Intel i5-431,4,Nuevo,MicroCenter,2019,macOS,11.1,Laptop,4.2,15
5725,Apple,Mac Studio,883.89,128,SSD,64,Intel i9-538,5,Usado,Frys,2020,macOS,26.1,Laptop,3.5,1
5726,Apple,Mac mini,980.91,256,SSD,8,AMD Ryzen 9 4xxx,4,Certificado,Walmart,2019,macOS,19.0,All-in-One,3.8,4
5727,Dell,Alienware,1028.22,512,HDD,8,Intel i5-162,1,Nuevo,Target,2016,Windows,15.1,Laptop,3.0,5
5728,HP,ZBook,762.63,2048,SSD,16,AMD Ryzen 9 5xxx,5,Nuevo,Amazon,2020,Sin SO,12.0,All-in-One,3.6,47
5729,Razer,Blade 17,848.98,2048,SSD,8,Intel i7-130,1,Usado,Frys,2016,Windows,12.3,All-in-One,4.1,3
5730,LG,UltraPC,1070.95,256,SSD,8,AMD Ryzen 7 2xxx,2,Usado,Amazon,2017,Linux,22.8,Laptop,4.7,8
5731,Toshiba,Satellite,804.56,2048,HDD,4,AMD Ryzen 5 4xxx,4,Nuevo,Amazon,2019,macOS,,Desktop,4.4,15
5732,Toshiba,Tecra,796.66,1024,SSD,32,Intel i9-863,8,Nuevo,B&H,2023,Windows,18.3,All-in-One,4.9,45
5733,Acer,Aspire,800.05,2048,SSD,8,Intel i9-115,1,Nuevo,Target,2016,Windows,26.5,Laptop,3.8,23
5734,Asus,ZenBook,498.97,512,SSD,8,Intel i7-810,8,Certificado,Target,2023,Sin SO,16.1,All-in-One,4.9,1
5735,Samsung,Galaxy Book,1220.34,512,HDD,16,Intel i9-544,5,Nuevo,Target,2020,macOS,16.5,All-in-One,3.8,12
5736,Apple,Mac Pro,496.88,512,SSD,8,Intel i9-859,8,Usado,B&H,2023,macOS,22.8,All-in-One,4.5,7
5737,Asus,TUF,816.95,2048,SSD,64,AMD Ryzen 9 0xxx,0,Nuevo,Newegg,2015,macOS,21.7,Laptop,3.7,27
5738,Samsung,Galaxy Book Pro,930.0,512,SSD,16,Intel i5-613,6,Nuevo,Newegg,2021,Windows,22.3,Laptop,4.1,40
5739,Microsoft,Surface Book,1006.82,256,SSD,16,Intel i7-235,2,Nuevo,Target,2017,Windows,,Desktop,4.0,22
5740,Toshiba,Portege,783.54,512,SSD,32,AMD Ryzen 5 8xxx,8,Nuevo,Amazon,2023,Linux,19.3,Laptop,3.3,31
5741,Apple,Mac Studio,812.63,256,SSD,16,Intel i7-487,4,Certificado,Walmart,2019,macOS,,Desktop,3.8,10
5742,LG,Gram,952.02,256,SSD,4,Intel i5-613,6,Nuevo,Target,2021,Windows,22.5,Laptop,,5
5743,Lenovo,ThinkBook,938.28,256,HDD,16,AMD Ryzen 7 7xxx,7,Nuevo,BestBuy,2022,Windows,19.8,Laptop,4.9,40
5744,Microsoft,Surface Pro,802.5,512,SSD,16,Intel i5-301,3,Nuevo,Frys,2018,Windows,26.9,Laptop,4.3,33
5745,MSI,Stealth,675.97,256,SSD,16,Intel i7-225,2,Usado,MicroCenter,2017,Windows,12.5,All-in-One,4.9,1
5746,Toshiba,Portege,482.52,512,HDD,8,Intel i7-318,3,Usado,Newegg,2018,macOS,,Desktop,4.0,6
5747,Apple,MacBook Air,1243.86,256,SSD,8,AMD Ryzen 5 7xxx,7,Nuevo,BestBuy,2022,macOS,24.2,Laptop,3.9,13
5748,LG,Gram,1150.11,256,SSD,16,Intel i9-117,1,Nuevo,Target,2016,Windows,,Desktop,4.8,21
5749,HP,Omen,1350.46,512,HDD,4,Intel i7-890,8,Nuevo,Target,2023,Windows,,Desktop,3.2,25
5750,Acer,Spin,531.81,512,HDD,16,Intel i9-211,2,Usado,Walmart,2017,Windows,13.6,Laptop,4.0,5
5751,HP,Envy,632.89,1024,HDD,32,Intel i9-138,1,Usado,MicroCenter,2016,Linux,12.6,All-in-One,,3
5752,Samsung,Galaxy Book,997.49,256,SSD,16,AMD Ryzen 9 3xxx,3,Nuevo,Walmart,2018,Windows,,Desktop,5.0,15
5753,Dell,Latitude,1240.77,1024,HDD,32,AMD Ryzen 7 7xxx,7,Nuevo,B&H,2022,Windows,,Desktop,,27
5754,HP,Omen,1057.3,256,HDD,16,Intel i9-148,1,Nuevo,BestBuy,2016,Windows,,Desktop,4.3,10
5755,Asus,ExpertBook,970.75,2048,SSD,8,Intel i7-877,8,Certificado,B&H,2023,Windows,21.2,Laptop,4.4,5
5756,Dell,XPS 15,1020.15,256,SSD,16,AMD Ryzen 7 3xxx,3,Nuevo,Amazon,2018,macOS,,Desktop,3.2,16
5757,Toshiba,Satellite,389.73,512,HDD,16,Intel i7-460,4,Usado,Frys,2019,Linux,,Desktop,3.0,7
5758,Acer,Aspire,1116.56,256,HDD,16,AMD Ryzen 5 6xxx,6,Nuevo,Walmart,2021,Windows,,Desktop,3.9,47
5759,Toshiba,Satellite,733.73,2048,SSD,8,Intel i7-594,5,Nuevo,Amazon,2020,Windows,12.6,All-in-One,4.0,49
5760,Dell,Precision,478.8,1024,SSD,16,AMD Ryzen 5 4xxx,4,Usado,MicroCenter,2019,Windows,16.8,Laptop,,5
5761,LG,Gram,1104.22,1024,SSD,8,AMD Ryzen 9 0xxx,0,Nuevo,Walmart,2015,Windows,,Desktop,3.9,9
5762,Razer,Blade 15,1125.07,512,SSD,8,Intel i9-893,8,Usado,Newegg,2023,macOS,15.5,Laptop,4.0,1
5763,Toshiba,Portege,443.11,1024,SSD,8,Intel i9-300,3,Certificado,Walmart,2018,macOS,14.9,Laptop,3.3,6
5764,MSI,Stealth,1099.26,2048,SSD,16,AMD Ryzen 7 4xxx,4,Nuevo,Amazon,2019,Windows,12.6,Laptop,4.3,6
5765,Lenovo,ThinkCentre,936.65,512,SSD,8,Intel i5-2,0,Nuevo,Frys,2015,macOS,,Desktop,3.3,2
5766,Razer,Blade 14,1339.9,256,HDD,8,Intel i5-392,3,Nuevo,Walmart,2018,Windows,23.1,Laptop,3.4,33
5767,Dell,Latitude,932.17,512,SSD,8,Intel i5-72,0,Nuevo,MicroCenter,2015,macOS,12.5,Laptop,4.6,44
5768,Samsung,Galaxy Book,857.51,256,HDD,16,AMD Ryzen 7 7xxx,7,Nuevo,Frys,2022,Linux,25.2,Laptop,5.0,25
5769,Dell,Alienware,821.51,2048,HDD,32,Intel i7-387,3,Usado,Frys,2018,Windows,,Desktop,4.8,1
5770,MSI,Stealth,1528.12,128,SSD,8,AMD Ryzen 7 4xxx,4,Nuevo,Newegg,2019,Linux,,Desktop,3.3,50
5771,LG,Gram,628.19,512,SSD,8,AMD Ryzen 7 4xxx,4,Usado,Amazon,2019,Windows,25.1,Laptop,5.0,2
5772,Acer,Aspire,762.23,4096,SSD,16,AMD Ryzen 7 5xxx,5,Nuevo,BestBuy,2020,Windows,16.5,Laptop,3.4,40
5773,Asus,TUF,890.98,256,HDD,32,Intel i9-438,4,Nuevo,Target,2019,Windows,12.8,Laptop,4.4,32
5774,HP,ZBook,427.56,1024,SSD,16,Intel i9-223,2,Usado,Frys,2017,Windows,,Desktop,3.2,2
5775,Toshiba,Tecra,356.03,1024,SSD,8,AMD Ryzen 7 6xxx,6,Usado,B&H,2021,Windows,12.3,Laptop,3.6,4
5776,Razer,Blade 14,1867.48,256,SSD,16,AMD Ryzen 9 7xxx,7,Certificado,B&H,2022,Windows,17.1,Laptop,4.3,1
5777,LG,UltraFine,1701.36,2048,SSD,16,AMD Ryzen 9 8xxx,8,Nuevo,B&H,2023,macOS,17.1,Laptop,3.5,19
5778,Asus,ExpertBook,731.04,256,SSD,8,AMD Ryzen 5 0xxx,0,Nuevo,Frys,2015,Windows,20.8,Laptop,3.4,43
5779,Microsoft,Surface Studio,495.41,256,SSD,8,AMD Ryzen 5 5xxx,5,Usado,Target,2020,Linux,11.9,Laptop,4.4,4
5780,Lenovo,IdeaPad,714.37,256,SSD,16,AMD Ryzen 9 0xxx,0,Nuevo,B&H,2015,Windows,14.7,Laptop,5.0,46
5781,MSI,Creator,1108.52,4096,HDD,32,Intel i9-886,8,Nuevo,Amazon,2023,Windows,25.7,Laptop,3.9,13
5782,Apple,Mac mini,1137.67,512,SSD,16,Intel i5-487,4,Nuevo,Newegg,2019,macOS,17.4,Laptop,3.9,28
5783,LG,UltraFine,922.65,128,HDD,16,Intel i7-142,1,Nuevo,Newegg,2016,Linux,,Desktop,3.7,28
5784,Asus,TUF,598.41,512,SSD,16,AMD Ryzen 7 4xxx,4,Nuevo,Target,2019,Windows,15.6,Laptop,4.3,38
5785,LG,UltraPC,1005.36,4096,SSD,8,Intel i7-370,3,Nuevo,Frys,2018,Windows,16.6,Laptop,4.2,9
5786,Apple,MacBook Air,1081.7,512,SSD,8,Intel i9-590,5,Nuevo,Target,2020,macOS,20.0,Laptop,3.9,25
5787,Acer,ConceptD,428.18,512,SSD,8,Intel i7-174,1,Usado,Frys,2016,Windows,11.4,Laptop,3.5,1
5788,MSI,Creator,644.98,2048,SSD,16,Intel i7-779,7,Usado,B&H,2022,Windows,16.2,All-in-One,3.6,2
5789,Apple,Mac mini,1131.9,1024,SSD,4,AMD Ryzen 7 4xxx,4,Nuevo,BestBuy,2019,macOS,,Desktop,,17
5790,Dell,Latitude,1314.67,256,SSD,16,Intel i7-626,6,Nuevo,Target,2021,macOS,,Desktop,3.6,32
5791,Samsung,Galaxy Book Pro,986.07,4096,SSD,16,Intel i5-553,5,Nuevo,Walmart,2020,Sin SO,13.5,All-in-One,3.9,17
5792,Lenovo,IdeaPad,902.77,256,SSD,16,AMD Ryzen 9 1xxx,1,Nuevo,Amazon,2016,Sin SO,,Desktop,4.2,6
5793,Acer,Aspire,975.83,1024,HDD,8,Intel i7-488,4,Nuevo,BestBuy,2019,Windows,21.8,All-in-One,,25
5794,LG,UltraPC,1592.15,512,HDD,8,AMD Ryzen 9 6xxx,6,Nuevo,BestBuy,2021,Windows,26.4,All-in-One,4.5,24
5795,MSI,Raider,1604.24,128,HDD,8,AMD Ryzen 5 6xxx,6,Nuevo,Frys,2021,Linux,17.6,Laptop,3.9,22
5796,Toshiba,Portege,178.61,512,SSD,8,Intel i7-127,1,Usado,Walmart,2016,Windows,,Desktop,3.7,8
5797,Dell,Precision,1317.93,256,SSD,8,AMD Ryzen 7 7xxx,7,Nuevo,Walmart,2022,Windows,19.5,Laptop,3.7,2
5798,LG,Gram,1030.73,512,SSD,8,Intel i9-213,2,Nuevo,Walmart,2017,macOS,13.4,Laptop,4.5,40
5799,Asus,ExpertBook,932.63,1024,SSD,16,AMD Ryzen 5 6xxx,6,Nuevo,Newegg,2021,macOS,,Desktop,,30
5800,Dell,XPS 13,1469.75,512,SSD,32,Intel i7-899,8,Nuevo,Amazon,2023,macOS,12.0,Laptop,3.1,8
5801,Samsung,Galaxy Book Flex,1217.61,256,SSD,16,Intel i9-297,2,Nuevo,Target,2017,Windows,14.8,Laptop,3.2,3
5802,Razer,Blade Pro,1596.74,2048,SSD,8,AMD Ryzen 5 8xxx,8,Nuevo,MicroCenter,2023,macOS,13.3,Laptop,5.0,25
5803,Razer,Blade 14,1205.47,512,SSD,16,Intel i5-134,1,Certificado,BestBuy,2016,Windows,13.9,Laptop,3.7,6
5804,Dell,Inspiron,1238.32,128,SSD,16,AMD Ryzen 5 6xxx,6,Nuevo,MicroCenter,2021,macOS,12.9,Laptop,3.3,11
5805,Acer,Predator,673.82,256,SSD,8,Intel i5-454,4,Nuevo,Frys,2019,Windows,21.5,Laptop,4.6,11
5806,Razer,Blade 17,1485.91,128,SSD,32,Intel i5-848,8,Certificado,Walmart,2023,Windows,24.1,Laptop,3.6,2
5807,HP,ZBook,887.58,128,SSD,8,AMD Ryzen 5 2xxx,2,Nuevo,B&H,2017,Windows,26.8,Laptop,4.4,34
5808,Dell,Latitude,967.9,1024,SSD,16,Intel i7-521,5,Nuevo,Target,2020,Windows,13.5,Laptop,3.9,32
5809,HP,Omen,287.06,128,HDD,8,Intel i5-388,3,Usado,Newegg,2018,Sin SO,,Desktop,4.2,7
5810,Apple,Mac mini,1363.84,512,SSD,64,Intel i5-11,0,Nuevo,BestBuy,2015,macOS,,Desktop,3.4,20
5811,Acer,Nitro,714.28,512,SSD,16,AMD Ryzen 5 8xxx,8,Nuevo,BestBuy,2023,Linux,,Desktop,4.9,44
5812,MSI,Creator,648.67,1024,SSD,8,Intel i9-682,6,Usado,Newegg,2021,Windows,23.5,Laptop,4.7,4
5813,Acer,Aspire,591.52,512,SSD,8,AMD Ryzen 7 8xxx,8,Nuevo,BestBuy,2023,Windows,16.1,Laptop,,19
5814,Toshiba,Portege,429.44,512,HDD,128,Intel i9-387,3,Usado,Frys,2018,Windows,23.3,Laptop,4.2,4
5815,Apple,MacBook Pro,427.1,512,SSD,16,Intel i5-223,2,Usado,B&H,2017,macOS,16.0,Laptop,3.7,8
5816,HP,EliteBook,823.14,256,SSD,16,Intel i9-361,3,Usado,B&H,2018,Sin SO,23.0,Laptop,3.6,2
5817,LG,UltraPC,1277.45,512,SSD,8,AMD Ryzen 7 4xxx,4,Nuevo,Target,2019,Linux,11.4,All-in-One,4.7,15
5818,Asus,VivoBook,331.98,512,HDD,16,AMD Ryzen 9 3xxx,3,Usado,Walmart,2018,Windows,13.4,Laptop,4.1,6
5819,Dell,XPS 15,765.38,1024,SSD,8,AMD Ryzen 5 0xxx,0,Usado,Newegg,2015,Windows,,Desktop,4.2,10
5820,Apple,Mac mini,1060.11,4096,SSD,4,AMD Ryzen 9 3xxx,3,Usado,Newegg,2018,macOS,24.3,Laptop,,8
5821,Microsoft,Surface Pro,734.96,2048,HDD,8,Intel i9-536,5,Usado,Newegg,2020,Windows,,Desktop,3.8,8
5822,Acer,Swift,730.24,2048,HDD,8,Intel i5-825,8,Nuevo,Walmart,2023,macOS,25.7,Laptop,3.8,1
5823,Samsung,Galaxy Book Flex,1063.16,4096,SSD,16,AMD Ryzen 5 3xxx,3,Nuevo,Amazon,2018,Windows,11.8,Laptop,4.3,10
5824,Apple,MacBook Air,1445.4,256,SSD,64,Intel i7-836,8,Nuevo,Target,2023,macOS,22.0,Laptop,3.3,10
